EmployeeID,Age,Attrition,BusinessTravel,Department,JobRole,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
1547,36,No,Travel_Rarely,Research & Development,Research Scientist,1,1,Life Sciences,2,Male,1,2,Single,6256,1,No,11,3,3,3,1,3,1,1,1
1548,38,No,Travel_Rarely,Research & Development,Healthcare Representative,16,2,Marketing,3,Female,2,4,Married,7734,0,Yes,11,3,2,7,2,1,0,0,0
1549,41,No,Travel_Rarely,Research & Development,Manufacturing Director,8,2,Technical Degree,1,Male,1,2,Married,6166,3,No,11,3,1,4,2,3,0,0,0
1550,27,No,Travel_Frequently,Research & Development,Manufacturing Director,4,3,Life Sciences,4,Female,2,2,Divorced,7306,3,Yes,12,3,0,8,1,3,2,0,1
1551,45,No,Travel_Rarely,Research & Development,Healthcare Representative,28,3,Life Sciences,2,Female,2,1,Single,7846,2,No,19,3,2,7,1,4,0,0,0
1552,22,No,Travel_Rarely,Research & Development,Laboratory Technician,6,3,Life Sciences,3,Female,1,4,Married,2342,3,Yes,16,3,1,4,3,4,4,0,0
1553,37,No,Travel_Rarely,Sales,Sales Executive,9,5,Medical,2,Female,1,4,Single,4928,3,No,12,3,0,3,4,3,2,2,0
1554,43,No,Travel_Rarely,Human Resources,Manager,21,4,Life Sciences,4,Male,3,2,Married,13363,0,Yes,17,3,1,0,2,2,0,0,0
1555,50,No,Travel_Rarely,Research & Development,Research Scientist,12,3,Other,2,Female,1,2,Divorced,4005,1,No,14,4,1,3,3,3,3,0,2
1556,28,No,Travel_Rarely,Sales,Sales Executive,7,3,Medical,2,Male,1,2,Single,4828,2,Yes,14,3,2,2,3,3,2,0,0
1557,47,No,Travel_Frequently,Research & Development,Laboratory Technician,11,3,Technical Degree,4,Female,2,2,Married,8989,5,Yes,14,3,1,4,6,2,4,1,4
1558,27,Yes,Travel_Rarely,Sales,Sales Representative,20,2,Human Resources,2,Female,2,3,Married,10251,1,Yes,19,3,2,0,2,3,0,0,0
1559,51,Yes,Non-Travel,Sales,Manager,6,3,Marketing,3,Female,2,3,Single,8166,3,Yes,23,3,2,2,3,4,2,2,1
1560,29,Yes,Travel_Rarely,Research & Development,Research Scientist,9,2,Other,3,Female,2,3,Divorced,6901,3,No,13,3,0,9,1,2,7,0,2
1561,30,No,Travel_Rarely,Sales,Sales Executive,1,4,Medical,4,Male,2,1,Married,9222,4,No,15,3,0,9,2,1,6,1,3
1562,25,No,Travel_Rarely,Research & Development,Manufacturing Director,1,3,Human Resources,4,Male,2,3,Married,4701,1,Yes,18,3,0,5,0,2,5,0,1
1563,41,No,Travel_Rarely,Sales,Sales Executive,2,2,Life Sciences,3,Male,2,4,Single,7353,3,No,13,3,2,8,2,2,2,0,0
1564,26,Yes,Travel_Rarely,Sales,Sales Executive,1,3,Technical Degree,4,Male,1,1,Single,6062,6,No,11,3,0,5,2,4,4,3,2
1565,38,No,Travel_Rarely,Sales,Sales Executive,10,3,Technical Degree,2,Female,3,3,Single,8768,3,No,12,3,0,8,2,3,3,0,1
1566,28,No,Travel_Rarely,Sales,Manager,5,2,Life Sciences,2,Male,2,1,Divorced,4675,3,No,14,3,1,10,2,4,10,1,1
1567,43,No,Travel_Rarely,Research & Development,Manager,12,2,Technical Degree,1,Female,2,3,Single,3411,3,No,14,3,1,9,6,3,4,1,1
1568,38,Yes,Travel_Rarely,Sales,Manager,8,4,Medical,3,Male,1,2,Divorced,4644,1,Yes,14,3,0,2,1,3,0,0,0
1569,33,Yes,Travel_Rarely,Sales,Sales Representative,1,3,Technical Degree,4,Male,3,1,Single,7829,3,Yes,14,3,1,2,2,4,1,1,0
1570,41,No,Travel_Rarely,Research & Development,Research Scientist,20,5,Marketing,2,Male,1,3,Married,5093,3,No,20,3,1,8,2,4,5,4,2
1571,30,No,Travel_Rarely,Sales,Manager,1,3,Human Resources,4,Male,2,3,Married,6819,4,No,14,4,1,9,4,2,3,1,3
1572,30,No,Non-Travel,Research & Development,Healthcare Representative,4,3,Life Sciences,1,Female,2,4,Divorced,8071,7,Yes,15,3,1,9,3,4,8,1,2
1573,36,No,Travel_Frequently,Research & Development,Laboratory Technician,18,3,Other,2,Female,3,1,Divorced,8772,1,No,15,3,1,5,3,1,4,4,3
1574,46,Yes,Travel_Frequently,Research & Development,Manufacturing Director,17,3,Life Sciences,3,Female,3,1,Single,8504,1,No,11,3,0,2,0,1,2,1,1
1575,27,Yes,Travel_Rarely,Human Resources,Human Resources,6,4,Medical,4,Male,3,2,Single,10457,0,No,15,4,1,9,5,3,2,1,1
1576,36,No,Travel_Rarely,Sales,Sales Representative,19,3,Life Sciences,3,Male,2,3,Married,3664,2,No,13,3,0,9,2,2,5,0,2
1577,42,No,Travel_Rarely,Sales,Sales Executive,17,1,Other,2,Female,1,2,Married,3778,2,No,15,3,2,7,4,3,4,2,0
1578,38,No,Travel_Rarely,Research & Development,Manufacturing Director,2,5,Human Resources,1,Female,1,3,Single,3759,2,Yes,11,3,1,5,3,3,4,4,1
1579,33,No,Travel_Rarely,Research & Development,Manager,2,4,Life Sciences,1,Male,2,3,Married,7459,2,No,11,3,1,3,2,4,0,0,0
1580,22,No,Travel_Rarely,Research & Development,Research Scientist,12,2,Marketing,3,Male,2,3,Married,3666,5,No,11,3,0,4,1,3,1,0,1
1581,47,No,Non-Travel,Research & Development,Laboratory Technician,11,3,Life Sciences,4,Male,1,4,Married,5625,3,Yes,13,4,0,20,1,3,19,3,2
1582,27,No,Travel_Rarely,Research & Development,Manufacturing Director,6,3,Life Sciences,2,Male,4,4,Married,11737,0,No,15,3,2,3,2,3,1,0,1
1583,27,No,Travel_Rarely,Research & Development,Manager,4,4,Human Resources,3,Male,1,4,Divorced,3939,4,No,19,3,0,8,2,3,0,0,0
1584,30,Yes,Travel_Rarely,Research & Development,Manufacturing Director,12,3,Marketing,1,Female,1,3,Single,9689,4,No,11,4,1,1,1,2,0,0,0
1585,37,No,Travel_Rarely,Sales,Sales Representative,5,3,Human Resources,2,Male,2,4,Married,7944,6,No,14,4,0,7,2,2,7,1,2
1586,40,No,Travel_Frequently,Research & Development,Research Scientist,14,3,Technical Degree,3,Male,3,2,Divorced,7411,2,Yes,20,3,2,3,2,3,1,1,1
1587,29,Yes,Travel_Frequently,Research & Development,Manufacturing Director,16,4,Technical Degree,2,Female,2,3,Single,8363,2,Yes,17,3,0,6,3,1,5,0,3
1588,36,No,Travel_Rarely,Sales,Sales Representative,1,3,Other,1,Male,5,2,Married,14829,2,No,11,4,1,4,3,3,2,2,1
1589,56,No,Travel_Rarely,Sales,Manager,5,1,Human Resources,3,Female,2,2,Divorced,9577,2,No,11,3,1,1,0,2,1,1,1
1590,46,No,Travel_Frequently,Research & Development,Healthcare Representative,4,1,Marketing,2,Male,5,3,Single,14319,2,No,11,3,1,20,3,3,18,1,0
1591,37,No,Travel_Rarely,Research & Development,Healthcare Representative,6,2,Medical,2,Male,1,4,Single,7720,3,No,11,4,1,16,3,3,11,5,2
1592,25,No,Travel_Rarely,Research & Development,Healthcare Representative,5,3,Life Sciences,2,Male,3,1,Married,8215,5,No,19,3,0,7,3,3,7,2,2
1593,37,No,Travel_Frequently,Research & Development,Manufacturing Director,21,4,Medical,3,Female,2,3,Married,7953,2,No,23,3,1,10,1,3,8,1,5
1594,32,No,Travel_Rarely,Sales,Sales Executive,25,3,Marketing,3,Female,1,3,Divorced,3828,6,No,21,3,1,3,0,3,1,1,1
1595,30,No,Travel_Rarely,Research & Development,Laboratory Technician,29,3,Human Resources,3,Female,4,1,Single,12248,2,No,20,3,0,8,2,3,8,1,7
1596,41,No,Travel_Rarely,Human Resources,Manager,11,1,Human Resources,2,Male,2,3,Divorced,5810,2,No,11,3,0,5,4,4,3,0,0
1597,23,No,Travel_Rarely,Sales,Manager,2,3,Human Resources,4,Male,1,3,Divorced,4298,1,No,18,3,2,2,4,2,1,1,1
1598,49,No,Travel_Rarely,Research & Development,Research Scientist,9,4,Marketing,4,Male,3,2,Divorced,10481,1,No,21,3,3,4,2,3,3,3,1
1599,24,No,Travel_Rarely,Sales,Manager,7,4,Life Sciences,3,Female,2,3,Single,5255,2,No,14,3,1,6,3,1,4,0,3
1600,41,Yes,Non-Travel,Sales,Manager,12,3,Medical,3,Male,2,3,Single,5637,3,No,20,3,1,8,4,3,3,3,3
1601,46,No,Travel_Rarely,Sales,Manager,1,1,Medical,4,Female,4,1,Divorced,9741,4,No,14,3,0,6,5,2,0,0,0
1602,39,No,Travel_Rarely,Research & Development,Manager,20,4,Technical Degree,3,Male,1,4,Single,2046,6,Yes,13,3,0,7,2,3,5,2,2
1603,33,No,Travel_Rarely,Research & Development,Manager,3,4,Marketing,2,Male,4,4,Married,12582,3,No,18,3,1,1,5,1,0,0,0
1604,45,Yes,Travel_Rarely,Sales,Manager,3,1,Human Resources,4,Female,2,2,Divorced,4787,2,Yes,13,3,0,1,3,3,1,0,1
1605,43,No,Travel_Rarely,Human Resources,Human Resources,1,3,Technical Degree,3,Female,1,3,Single,3894,4,No,15,3,1,7,3,3,3,2,1
1606,30,No,Travel_Rarely,Research & Development,Research Scientist,3,3,Medical,3,Female,4,2,Single,11953,3,Yes,15,3,0,11,2,2,4,3,4
1607,57,No,Travel_Rarely,Research & Development,Healthcare Representative,12,4,Technical Degree,3,Female,1,2,Married,5083,3,No,15,3,2,7,1,3,5,0,2
1608,40,No,Non-Travel,Sales,Sales Executive,1,3,Technical Degree,2,Male,1,2,Divorced,4870,1,Yes,17,3,1,6,2,3,1,1,1
1609,29,No,Travel_Rarely,Research & Development,Manager,1,4,Technical Degree,4,Male,4,4,Divorced,9791,1,No,16,3,1,0,2,3,0,0,0
1610,37,No,Travel_Rarely,Human Resources,Human Resources,5,3,Medical,3,Female,1,3,Single,3944,1,No,12,3,0,6,3,2,3,3,1
1611,40,No,Travel_Frequently,Sales,Manager,1,3,Technical Degree,2,Female,2,4,Married,5980,0,No,18,4,0,10,2,3,1,1,1
1612,46,No,Travel_Frequently,Research & Development,Healthcare Representative,2,2,Medical,3,Male,5,1,Married,15841,4,No,16,3,2,9,4,3,5,2,2
1613,21,No,Travel_Rarely,Research & Development,Manufacturing Director,29,2,Marketing,2,Male,1,3,Single,3433,0,No,11,3,0,3,6,2,3,3,3
1614,30,Yes,Travel_Frequently,Research & Development,Manager,4,2,Medical,3,Male,3,3,Married,10026,1,Yes,17,3,0,6,3,3,6,1,5
1615,38,No,Travel_Rarely,Sales,Sales Executive,1,4,Medical,4,Female,3,3,Married,7157,3,No,18,3,0,8,2,3,8,1,1
1616,36,No,Travel_Rarely,Sales,Manager,1,4,Marketing,2,Male,4,3,Married,15222,1,Yes,14,3,3,3,4,3,3,2,1
1617,34,No,Travel_Frequently,Sales,Manager,4,2,Life Sciences,3,Male,1,2,Married,3981,4,No,20,3,2,4,3,3,2,0,1
1618,32,No,Travel_Rarely,Sales,Sales Representative,2,3,Human Resources,4,Male,2,3,Married,6880,2,No,21,3,0,9,4,3,7,0,0
1619,29,No,Travel_Rarely,Research & Development,Manager,10,2,Human Resources,3,Female,2,2,Married,5744,2,No,18,3,0,0,3,3,0,0,0
1620,54,No,Travel_Rarely,Sales,Manager,1,3,Medical,2,Female,4,4,Single,8792,1,Yes,19,3,0,1,1,3,0,0,0
1621,32,No,Travel_Rarely,Sales,Sales Executive,5,3,Technical Degree,1,Male,2,3,Single,7062,3,Yes,11,4,2,4,2,2,3,0,1
1622,38,No,Travel_Rarely,Human Resources,Manager,1,4,Marketing,2,Male,1,4,Single,5380,0,No,14,4,1,7,3,1,4,4,4
1623,43,Yes,Travel_Rarely,Research & Development,Laboratory Technician,1,5,Marketing,3,Female,2,3,Single,8784,4,Yes,14,4,0,3,2,3,2,1,2
1624,35,No,Travel_Rarely,Research & Development,Manufacturing Director,19,4,Human Resources,3,Female,3,1,Divorced,8330,2,No,11,3,0,2,4,4,0,0,0
1625,51,No,Travel_Rarely,Research & Development,Laboratory Technician,1,2,Medical,3,Female,2,1,Married,8620,5,No,15,3,2,6,5,1,3,2,0
1626,37,Yes,Travel_Frequently,Research & Development,Healthcare Representative,17,4,Technical Degree,3,Female,2,2,Married,6869,4,No,15,3,1,13,4,3,11,0,2
1627,29,No,Travel_Rarely,Research & Development,Laboratory Technician,9,3,Medical,4,Female,5,4,Single,13700,2,No,11,3,0,9,1,4,6,2,2
1628,29,Yes,Travel_Frequently,Research & Development,Manager,6,3,Marketing,1,Male,4,4,Married,11974,2,No,16,3,1,5,3,3,1,1,1
1629,32,No,Travel_Rarely,Research & Development,Manufacturing Director,15,3,Other,4,Male,1,4,Married,5855,2,Yes,14,3,1,6,5,2,1,1,0
1630,25,No,Travel_Frequently,Research & Development,Manager,1,5,Human Resources,1,Female,1,1,Single,3411,2,No,16,3,0,2,3,3,2,0,2
1631,43,No,Travel_Frequently,Research & Development,Manager,9,4,Technical Degree,3,Female,1,2,Divorced,6691,2,No,11,3,2,10,5,4,3,3,1
1632,27,No,Travel_Frequently,Sales,Sales Representative,9,2,Medical,3,Male,2,1,Divorced,6598,2,No,16,3,0,9,3,2,9,6,0
1633,39,Yes,Travel_Rarely,Research & Development,Healthcare Representative,3,3,Technical Degree,3,Female,1,4,Married,3961,3,No,13,3,1,2,1,2,2,0,2
1634,45,No,Travel_Rarely,Sales,Sales Executive,1,2,Marketing,3,Male,1,4,Single,6711,1,No,16,3,1,6,3,2,4,1,0
1635,20,No,Travel_Rarely,Research & Development,Research Scientist,3,3,Marketing,4,Female,4,3,Single,12928,4,No,11,3,0,2,2,3,2,2,1
1636,35,No,Travel_Rarely,Sales,Sales Representative,2,3,Medical,3,Female,4,1,Married,12469,1,No,13,3,0,1,3,3,0,0,0
1637,49,No,Travel_Rarely,Research & Development,Manufacturing Director,1,1,Human Resources,4,Female,2,2,Divorced,6280,5,No,16,3,1,12,2,2,6,4,2
1638,28,Yes,Travel_Rarely,Research & Development,Laboratory Technician,28,3,Medical,4,Female,1,2,Married,4584,3,No,11,3,0,2,2,3,2,0,2
1639,35,No,Travel_Rarely,Research & Development,Laboratory Technician,7,1,Other,4,Male,1,4,Divorced,5979,2,No,12,3,0,11,5,2,5,4,0
1640,44,No,Travel_Rarely,Research & Development,Research Scientist,3,4,Human Resources,1,Male,1,3,Married,3922,0,No,19,3,1,9,0,3,7,0,2
1641,48,No,Non-Travel,Research & Development,Research Scientist,10,3,Life Sciences,1,Male,1,4,Married,5415,0,No,15,3,1,5,2,2,5,1,3
1642,33,No,Non-Travel,Research & Development,Research Scientist,14,4,Medical,4,Female,3,1,Single,4125,0,No,11,4,2,1,3,2,1,1,0
1643,26,Yes,Non-Travel,Research & Development,Healthcare Representative,18,1,Marketing,4,Male,1,2,Divorced,7761,4,Yes,21,3,0,5,6,3,3,2,3
1644,44,No,Travel_Rarely,Sales,Sales Representative,27,3,Technical Degree,4,Male,2,4,Divorced,6655,3,No,18,3,0,2,4,3,1,1,1
1645,31,No,Travel_Rarely,Sales,Sales Executive,12,3,Life Sciences,4,Female,3,2,Divorced,7955,2,No,11,3,2,12,3,4,12,2,1
1646,28,No,Travel_Rarely,Sales,Sales Executive,3,1,Medical,1,Male,1,3,Married,2779,2,No,15,3,0,4,2,4,4,0,1
1647,38,No,Travel_Frequently,Research & Development,Research Scientist,29,4,Human Resources,2,Male,4,3,Single,9922,3,No,11,3,0,5,4,3,5,0,1
1648,46,No,Travel_Frequently,Research & Development,Healthcare Representative,11,3,Technical Degree,1,Male,2,3,Single,8802,6,No,12,3,1,9,3,2,4,2,4
1649,44,No,Travel_Rarely,Research & Development,Manufacturing Director,2,2,Other,1,Male,1,1,Married,4055,2,No,14,4,1,3,2,3,0,0,0
1650,28,No,Travel_Frequently,Sales,Sales Executive,7,3,Marketing,2,Female,2,2,Married,4906,2,No,19,3,2,8,0,1,4,2,0
1651,27,Yes,Travel_Frequently,Sales,Sales Representative,19,4,Life Sciences,3,Female,3,4,Single,10697,2,No,14,4,1,1,4,2,0,0,0
1652,47,No,Travel_Rarely,Research & Development,Manager,25,2,Medical,3,Male,1,4,Married,2899,3,No,16,3,0,1,3,3,1,0,0
1653,18,Yes,Travel_Frequently,Research & Development,Manufacturing Director,9,1,Other,1,Female,3,4,Single,7629,5,Yes,20,3,0,0,2,3,0,0,0
1654,26,No,Travel_Rarely,Research & Development,Manufacturing Director,2,4,Life Sciences,3,Female,1,2,Married,6643,4,Yes,17,3,1,8,2,2,5,3,4
1655,22,No,Travel_Rarely,Research & Development,Manufacturing Director,5,4,Human Resources,4,Female,1,3,Single,3945,3,No,16,3,1,0,3,2,0,0,0
1656,38,Yes,Travel_Rarely,Research & Development,Laboratory Technician,1,4,Technical Degree,3,Female,1,1,Single,5833,4,No,12,3,0,8,2,3,6,1,6
1657,54,No,Travel_Rarely,Research & Development,Manufacturing Director,1,1,Medical,1,Female,2,3,Single,8405,0,No,13,3,0,3,0,3,1,1,1
1658,24,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Technical Degree,1,Male,1,3,Divorced,6883,3,No,14,3,1,5,4,3,2,2,0
1659,37,No,Travel_Rarely,Research & Development,Healthcare Representative,10,3,Life Sciences,4,Male,1,2,Married,5062,1,No,11,4,2,16,5,2,14,0,2
1660,41,No,Travel_Frequently,Research & Development,Manufacturing Director,14,4,Marketing,2,Female,1,4,Married,2522,0,Yes,17,3,1,23,3,2,23,2,1
1661,35,No,Travel_Rarely,Human Resources,Manager,20,3,Marketing,2,Male,2,4,Married,5444,1,No,17,3,2,3,2,3,3,1,3
1662,35,No,Travel_Rarely,Research & Development,Manufacturing Director,13,4,Technical Degree,3,Male,3,3,Single,4783,5,No,11,4,1,2,0,3,1,1,0
1663,26,No,Travel_Rarely,Research & Development,Manager,18,4,Technical Degree,1,Male,2,3,Married,3869,5,No,12,3,0,8,3,2,8,1,4
1664,25,Yes,Travel_Rarely,Research & Development,Research Scientist,2,4,Technical Degree,3,Male,2,2,Single,1321,4,Yes,14,3,1,3,2,3,1,1,1
1665,35,No,Travel_Rarely,Research & Development,Research Scientist,22,4,Life Sciences,4,Female,2,4,Single,6382,7,No,12,3,1,17,2,2,17,2,2
1666,42,Yes,Travel_Rarely,Sales,Sales Executive,1,5,Marketing,3,Male,2,3,Married,8993,5,No,14,3,0,8,2,2,4,4,4
1667,38,No,Travel_Frequently,Sales,Manager,17,1,Life Sciences,4,Male,4,2,Married,14873,0,No,14,3,0,12,3,3,3,1,3
1668,32,No,Travel_Rarely,Sales,Manager,22,3,Technical Degree,4,Male,1,4,Divorced,4470,6,No,14,3,0,6,4,3,0,0,0
1669,20,No,Travel_Rarely,Research & Development,Manufacturing Director,2,4,Human Resources,3,Female,1,2,Married,5541,4,Yes,18,3,2,0,2,3,0,0,0
1670,35,No,Travel_Frequently,Sales,Sales Executive,19,3,Medical,4,Male,2,1,Married,9390,1,No,16,3,2,1,5,4,0,0,0
1671,41,No,Travel_Frequently,Research & Development,Manufacturing Director,1,3,Life Sciences,2,Female,1,1,Married,6807,4,No,11,3,2,19,5,2,16,0,0
1672,47,No,Travel_Rarely,Research & Development,Laboratory Technician,27,1,Marketing,3,Male,3,3,Single,9210,0,No,15,3,1,9,6,4,1,1,1
1673,30,Yes,Travel_Rarely,Sales,Sales Representative,1,3,Human Resources,2,Female,1,1,Single,5758,2,No,13,4,0,1,5,3,1,1,0
1674,30,No,Travel_Rarely,Research & Development,Laboratory Technician,7,2,Medical,3,Female,1,3,Married,1009,1,No,13,3,2,3,5,3,3,1,3
1675,18,No,Travel_Frequently,Research & Development,Manufacturing Director,29,2,Technical Degree,3,Female,1,1,Married,4465,1,No,17,3,0,0,3,1,0,0,0
1676,41,No,Travel_Rarely,Sales,Sales Representative,23,4,Marketing,3,Male,1,3,Single,2263,2,Yes,14,3,2,0,2,2,0,0,0
1677,35,Yes,Travel_Frequently,Sales,Sales Executive,2,1,Life Sciences,3,Female,1,4,Married,4904,2,Yes,17,3,0,11,2,3,5,0,4
1678,45,No,Travel_Rarely,Research & Development,Manufacturing Director,13,1,Marketing,1,Male,1,4,Married,3735,4,Yes,14,4,1,10,2,4,2,1,1
1679,60,No,Travel_Frequently,Research & Development,Manager,26,3,Technical Degree,3,Male,1,4,Divorced,7689,4,No,15,3,1,4,2,3,1,1,0
1680,36,Yes,Travel_Rarely,Sales,Manager,9,1,Medical,4,Female,2,1,Divorced,8480,1,No,11,3,1,2,3,3,0,0,0
1681,43,No,Travel_Rarely,Sales,Sales Representative,16,3,Life Sciences,1,Male,1,1,Married,4366,3,Yes,14,3,1,14,2,4,3,2,2
1682,36,No,Travel_Rarely,Research & Development,Manager,7,3,Other,4,Male,1,4,Married,5656,2,No,18,3,0,4,3,3,2,2,2
1683,45,No,Travel_Rarely,Sales,Sales Executive,1,3,Life Sciences,1,Male,2,4,Single,8973,3,No,17,3,0,4,1,4,4,0,1
1684,42,No,Travel_Rarely,Sales,Sales Representative,10,4,Marketing,4,Male,3,4,Single,5590,4,Yes,12,3,1,0,4,3,0,0,0
1685,58,No,Travel_Rarely,Human Resources,Human Resources,17,3,Human Resources,1,Male,1,4,Divorced,2236,2,No,15,3,1,8,3,3,6,0,0
1686,25,No,Travel_Rarely,Research & Development,Laboratory Technician,26,4,Technical Degree,4,Female,4,4,Divorced,12790,0,Yes,17,3,2,7,3,3,6,4,0
1687,33,No,Travel_Rarely,Sales,Sales Executive,1,5,Marketing,4,Male,1,3,Married,2959,0,Yes,13,4,1,10,4,2,9,0,1
1688,47,No,Travel_Frequently,Research & Development,Laboratory Technician,29,3,Other,4,Male,3,3,Married,9981,5,No,13,3,0,4,3,3,2,1,1
1689,47,No,Non-Travel,Research & Development,Healthcare Representative,3,1,Life Sciences,1,Male,5,4,Single,14133,2,No,15,4,2,9,2,4,3,0,3
1690,46,No,Travel_Rarely,Human Resources,Human Resources,5,4,Life Sciences,2,Male,5,1,Married,11418,4,No,13,3,0,2,2,3,2,0,2
1691,35,No,Travel_Rarely,Research & Development,Laboratory Technician,13,3,Human Resources,1,Female,2,2,Single,5153,2,No,16,3,1,2,2,2,1,0,1
1692,18,Yes,Travel_Frequently,Research & Development,Research Scientist,15,3,Technical Degree,1,Male,2,1,Divorced,4217,2,No,16,3,1,0,2,3,0,0,0
1693,36,No,Travel_Rarely,Research & Development,Manufacturing Director,1,4,Other,4,Male,1,4,Married,5740,4,No,13,3,2,3,2,3,3,0,1
1694,31,Yes,Non-Travel,Research & Development,Manufacturing Director,4,3,Medical,3,Male,1,3,Married,4050,5,No,14,3,0,3,4,3,1,0,1
1695,43,No,Travel_Rarely,Research & Development,Research Scientist,9,5,Marketing,2,Male,1,2,Divorced,3966,5,No,16,3,2,8,2,4,2,0,1
1696,35,No,Travel_Rarely,Research & Development,Laboratory Technician,2,3,Technical Degree,3,Male,4,3,Divorced,12605,4,No,16,3,1,8,2,3,6,1,1
1697,28,Yes,Travel_Rarely,Research & Development,Manufacturing Director,1,4,Marketing,1,Male,1,2,Single,4381,3,Yes,13,3,1,8,3,2,2,1,1
1698,27,No,Travel_Frequently,Research & Development,Laboratory Technician,2,4,Human Resources,3,Female,1,2,Single,4049,0,No,14,3,0,9,4,3,9,4,4
1699,34,No,Travel_Rarely,Research & Development,Manufacturing Director,11,3,Life Sciences,1,Male,3,2,Single,5519,4,No,12,4,0,16,2,3,16,1,4
1700,32,No,Travel_Rarely,Sales,Manager,1,1,Other,3,Male,1,3,Married,4729,1,No,18,3,0,3,3,3,1,0,1
1701,27,Yes,Travel_Rarely,Research & Development,Healthcare Representative,10,2,Life Sciences,3,Female,4,3,Married,11769,2,Yes,16,4,1,4,2,3,1,1,1
1702,44,Yes,Travel_Rarely,Sales,Sales Executive,3,2,Human Resources,1,Male,3,1,Divorced,10710,7,Yes,14,3,0,3,2,3,0,0,0
1703,30,Yes,Travel_Rarely,Research & Development,Research Scientist,3,5,Technical Degree,1,Male,1,3,Married,1009,3,Yes,19,3,1,3,4,3,0,0,0
1704,35,No,Travel_Frequently,Sales,Manager,6,3,Human Resources,2,Male,2,4,Single,2760,5,No,21,4,1,3,3,3,2,1,1
1705,34,No,Travel_Rarely,Research & Development,Research Scientist,4,1,Human Resources,2,Male,5,4,Married,14552,4,Yes,12,3,0,7,6,4,1,1,1
1706,35,No,Travel_Rarely,Sales,Sales Representative,8,2,Other,2,Male,1,4,Divorced,4785,3,No,20,3,0,4,3,3,0,0,0
1707,18,No,Travel_Rarely,Research & Development,Manager,5,3,Marketing,2,Female,3,2,Married,9030,3,No,12,3,0,0,2,4,0,0,0
1708,30,Yes,Travel_Rarely,Research & Development,Manager,2,2,Human Resources,2,Male,1,3,Married,6476,6,Yes,18,4,0,4,2,3,1,1,1
1709,44,Yes,Travel_Rarely,Research & Development,Research Scientist,3,1,Life Sciences,1,Male,1,4,Married,4705,2,Yes,14,3,0,2,4,3,1,1,1
1710,29,No,Travel_Rarely,Research & Development,Manufacturing Director,2,2,Technical Degree,1,Female,2,2,Divorced,6169,0,Yes,13,3,0,11,2,3,11,0,4
1711,44,No,Travel_Rarely,Sales,Sales Representative,1,3,Marketing,2,Male,1,3,Married,3596,2,No,14,3,0,13,1,4,11,2,2
1712,45,Yes,Travel_Rarely,Sales,Manager,29,4,Medical,1,Male,2,2,Single,8338,3,No,13,3,0,6,1,4,0,0,0
1713,37,No,Travel_Rarely,Research & Development,Manager,6,3,Life Sciences,1,Female,2,4,Married,7991,1,No,17,3,1,8,3,2,7,0,0
1714,26,No,Travel_Rarely,Sales,Manager,29,4,Human Resources,2,Male,1,2,Single,5345,0,No,22,3,0,8,1,2,8,2,2
1715,30,No,Travel_Rarely,Sales,Sales Representative,1,4,Technical Degree,2,Male,4,4,Married,11309,9,No,11,3,0,3,3,2,1,1,1
1716,53,Yes,Travel_Rarely,Sales,Sales Representative,6,4,Medical,4,Female,3,3,Married,6180,2,Yes,15,3,1,5,1,3,5,3,3
1717,27,No,Travel_Rarely,Sales,Manager,19,5,Medical,3,Female,4,3,Single,9493,3,No,17,3,0,4,3,4,4,0,1
1718,28,No,Travel_Rarely,Research & Development,Manager,3,4,Marketing,3,Male,5,4,Married,15234,2,No,15,4,0,8,4,4,8,0,3
1719,36,Yes,Travel_Frequently,Sales,Manager,21,3,Medical,3,Female,2,2,Married,7146,2,No,17,3,0,15,2,3,5,2,2
1720,39,Yes,Travel_Rarely,Sales,Sales Executive,15,2,Marketing,1,Male,1,3,Single,6647,7,No,14,3,2,4,2,3,3,0,3
1721,49,No,Travel_Frequently,Research & Development,Laboratory Technician,17,4,Other,3,Male,1,4,Single,4149,5,No,16,3,0,19,3,3,18,0,0
1722,27,No,Travel_Rarely,Sales,Sales Executive,4,1,Medical,4,Female,2,2,Single,5712,5,No,15,4,1,4,3,3,1,1,0
1723,28,No,Travel_Rarely,Research & Development,Healthcare Representative,1,4,Other,3,Male,1,4,Married,3073,4,Yes,16,4,2,7,4,2,2,2,2
